Index	Homograph	Context	TargetWord	Label
27	ношу	По колено в утреннем тумане прошёл юноша шелковистой травой к лесному источнику, опустил свою драгоценную ношу на плащ и плеснул в лицо Феи холодной ключевой водой.	ношу	но+шу
28	ношу	Передав Игорю Васильевичу свою ведровидную ношу, Игорь, невольно косясь на жуткие ноги мужичка, полез под стол.	ношу	но+шу
29	ношу	Однако честнее было бы разделить ношу между центром и регионами, а не пытаться быть добрым за чужой счет.	ношу	но+шу
30	ношу	Себе – самую тяжёлую ношу, мужчинам дал чуть полегче, оставшееся – женщинам.	ношу	но+шу
31	ношу	Анжевина же говорит, что Лореаса взвалила на себя непомерную ношу, но та столь же благородна, сколь тяжела.	ношу	но+шу
32	ношу	Однако в 1973 г., после смерти руководителя отдела плазменных исследований (впоследствии Института ядерного синтеза) Льва Арцимовича, он взвалил на себя (по воле обстоятельств) ношу управления большим коллективом, где, по сути, шло формирование всей отечественной программы термоядерных исследований.	ношу	но+шу
33	ношу	Теперь живот нес навстречу мне как тяжкую ношу, понимаешь.	ношу	но+шу
34	ношу	Масса титулованных ликудовцев с богатой биографией остались без работы, но брать на себя эту ношу никто не хотел: не царское это дело чистить дом после разгрома.	ношу	но+шу
35	ношу	Наступит время сбросить ношу, И облегчение придет, И тяготы твои раскрошит.	ношу	но+шу
36	ношу	Она не дожидается, пока доля позовет ее, но сама идет навстречу испытаниям, подчас хватая ношу, которая ей не по силам, и требуя все большего и большего: права, власти, могущества.	ношу	но+шу
37	ношу	Увидев ее, широкий человек отбросил добродушие, как надоевшую и уже ненужную ношу.	ношу	но+шу
38	ношу	Каждый из нас несет свою ношу, как может, – почему-то сказал Каакко Сантари рыбаку Вялле, глядя на подтаявший лед.	ношу	но+шу
39	ношу	А этих, которые ношу не по себе взяли, мы все равно найдем.	ношу	но+шу
40	ношу	Дождавшись очереди и получив свои литры отливающей синевой горючей жидкости, мальчик поднял тяжёлую ношу.	ношу	но+шу
41	ношу	Водворив ношу в музей, послали за Цукатовым.	ношу	но+шу
42	ношу	Настораживает только, что автор преподносит это занятие, как некую ношу, как таблетку, как зарядку, как чистить зубы…	ношу	но+шу
43	ношу	Нелепо упускать случай прокатнуться или пролетнуться с удобной оказией на край света задаром, пользуясь направляющимся туда порожним транспортным средством, под коим разумею бренную расхожую ношу того самого В. Володина, не к ночи он будь, если еще раз его упомянем, но оказия из него хорошая, только ей бы ему и быть, возможно, она и есть истинное его призвание, предназначение на этой земле и на небесах предначертание.)	ношу	но+шу
44	ношу	И если общество и государство не удовлетворятся отчетом, то надо думать, как российскому народу, которому по Конституции принадлежит вся власть в стране, принять от вас эволюционно, без шума и пыли, непосильную для вас ношу, вернуть средства производства и денежные ресурсы в народно-хозяйственный оборот?	ношу	но+шу
45	ношу	Пусть Маниту несет эту ношу сам – на то он и Маниту...	ношу	но+шу
46	ношу	Чтобы немного отвлечься от каторжного труда независимого кинематографиста и на время поменять сферу деятельности, Константин взвалил на себя ношу литератора.	ношу	но+шу
47	ношу	Человеческий род продолжает нести на себе ношу первородного греха, между Добром и Злом «перегородочка» весьма тонкая.	ношу	но+шу
48	ношу	Встретился с ребятами из отдела, они молодцы несут на своих плечах огромную ношу и ответственность за проведение конкурса.	ношу	но+шу
49	ношу	Так говорит Господь: «Чтобы жизни свои сохранить, не берите ношу в день субботний, не носите ее через ворота Иерусалима!	ношу	но+шу
50	ношу	Не выносите ношу из дома в день субботний и никакой работы не делайте.	ношу	но+шу
51	ношу	Если вы послушаетесь Меня, – говорит Господь, – если не будете проносить ношу через ворота этого города в день субботний, если будете соблюдать святость субботы и никакой работы в этот день делать не станете – 25 тогда через ворота этого города будут проходить цари, которые восседают на престоле Давида, и вельможи.	ношу	но+шу
52	ношу	Если же вы не послушаетесь Меня, не будете соблюдать святость субботы, будете в день субботний проносить ношу и проходить через ворота Иерусалима, тогда Я сожгу огнем эти ворота!	ношу	но+шу
53	ношу	не смогли эту ношу спасти,	ношу	но+шу
54	ношу	и подставил спину под ношу,	ношу	но+шу
55	ношу	Давид, оставив свою ношу часовым в стане, побежал к войску и приветствовал братьев.	ношу	но+шу
56	ношу	Когда будете собираться в дорогу, пусть сначала Аарон и его сыновья укроют священные предметы и всю священную утварь – и лишь после этого потомки Кехата могут подойти и взять ношу.	ношу	но+шу
57	ношу	А для того, чтобы они остались живы, – чтобы не умерли, приблизившись к святыне святынь, – Аарон и его сыновья должны сами прийти и дать каждому из потомков Кехата его ношу.	ношу	но+шу
58	ношу	Потомки Гершона будут работать и носить ношу по указанию Аарона и его сыновей.	ношу	но+шу
59	ношу	Вы поручаете им эту ношу, они отвечают за нее.	ношу	но+шу
60	ношу	Всего же левитов, переписанных Моисеем, Аароном и вождями Израиля по семьям и родам, – 47 всех в возрасте от тридцати до пятидесяти лет, – всех, кто мог нести службу при Шатре Встречи, работать и носить ношу, – 43 насчитывалось восемь тысяч пятьсот восемьдесят человек.	ношу	но+шу
61	ношу	Вы взваливаете на людей непосильную ношу, а сами и палец о палец не ударите, чтобы помочь им!	ношу	но+шу
62	ношу	Главное, сбросить эту ношу с себя самого, а там уж как Бог даст.	ношу	но+шу
63	ношу	Поэтому, чтобы служитель мог перевести дух или оставить на время ношу, на лестнице имеется несколько площадок – пролётов.	ношу	но+шу
64	ношу	Шли только мужчины, прижимая ношу к груди.	ношу	но+шу
65	ношу	Но сейчас, придя домой, едва свалив березовую ношу, к поясному зеркалу в прихожей подскочил, поглядел на себя – и сплюнул: скулы выдаются, нос картошкой, глазки узенькие, и росточком ведь не вышел!	ношу	но+шу
66	ношу	Спохватившись, что отстал, тогда как следовало бы идти впереди, показывая дорогу, я убыстряю шаг и краем глаза ловлю последнее отражение в последнем шкафу – Македонского, утаскивающего за поворот свою сопящую ношу, почти слившегося с ним Сфинкса и еще кого-то, мелькающего белыми кроссовками сразу за нами, но исчезающего, стоит мне обернуться.	ношу	но+шу
67	ношу	Посветите до лазарета кто-нибудь! – кричит Ральф, поудобнее перехватывая свою ношу.	ношу	но+шу
68	ношу	А тот взгромоздил свою ношу на гроб, и, даже не спросив, шпрехен ли Нинка дойч, шустро так по-немецки лопочет: «Ихь бин фашист, убить меня мало».	ношу	но+шу
69	ношу	Сменив в 1902 г. на посту директора Киевского политехнического института профессора В.Л. Кирпичёва, М.И. Коновалов принял на себя тяжёлую ношу продолжавшего строиться одного из лучших высших технических учебных заведений в России.	ношу	но+шу
70	ношу	Всего-то вещи ее стали его ношей, взялся, нес – чемодан, связка учебников, – а она уже порывается эту ношу с ним разделить, цепляется надоедливо как-то сбоку, мучаясь и его мучая, успев, наверное, сто раз повторить одно и то же: «Тебе тяжело… тебе тяжело… тебе тяжело…».	ношу	но+шу
71	ношу	Взвалили на девчонку такую тяжесть, такую обузу, такую непосильную для ребёнка ношу, ироды!	ношу	но+шу
72	ношу	Я не знаю, что будет дальше и сможем ли мы вынести ту ношу, которую на себя приняли.	ношу	но+шу
73	ношу	А дальше – как карта ляжет: либо со страхом смотреть, как издеваются над другими, либо взвалить на себя эту ношу унижений.	ношу	но+шу
74	ношу	Некоторое время она меланхолично разглядывала этот настой небытия, завернула серую тушку в тряпицу, потом еще сверху в газету и собралась уже было вынести свою скорбную ношу на улицу, как щелкнул входной замок.	ношу	но+шу
75	ношу	Я не плачу, я даже не печален, и, наверное, всем кажется, что я избавился от тяжелой ноши, но это механическое восприятие жизни, каждой душе нужен диалог, и этот самый крест, эту ношу я готов был нести и нести, получая ощущение выполненного долга и полноты жизни.	ношу	но+шу
76	ношу	Хочешь стать равным – возьми равную ношу ответственности.	ношу	но+шу
77	ношу	Как тягостную ношу с восторгом наконец я ваши цепи сброшу!	ношу	но+шу
78	ношу	Партии возникали нередко, но исчезали ничуть не реже, а если они, бывало, задерживались на политическом ристалище, то выглядели как тяжкий брак, сил не хватает даже на то, чтоб сбросить надоевшую ношу.	ношу	но+шу
79	ношу	Видя его решительность, одни бросили ношу, другие продолжали волочить чемоданы чуть ли не по земле.	ношу	но+шу
80	ношу	Но эту сизифову ношу придется тащить на себе до последнего вздрога.	ношу	но+шу
81	ношу	Я рожала, сколько Бог даст, но Бог никогда не дает человеку ношу, которую тот не в силах снести, – объясняет свою смелость Светлана.	ношу	но+шу
82	ношу	Ссутулившись, словно принял на плечо неподъемную ношу, он теперь напоминал неуклюжую каракатицу, расползающуюся по морскому дну, а руки, неимоверно длинные, сравнимы были со щупальцами.	ношу	но+шу
83	ношу	По своим ли плечам ношу взваливаешь, сын мой? – по-отечески полюбопытствовал отец Серафим.	ношу	но+шу
84	ношу	Отказался, честно признавшись, что не готов взвалить на себя такую ношу.	ношу	но+шу
85	ношу	Никакую ношу не признавал он непосильной, никакую ношу ни с кем не разделял.	ношу	но+шу
86	ношу	Никакую ношу не признавал он непосильной, никакую ношу ни с кем не разделял.	ношу	но+шу
87	ношу	Известно, что теории референции с трудом уже несут, концептуально не падая с ног, ношу из добытых ими разных типов референции.	ношу	но+шу
88	ношу	Он взял на себя неимоверно тяжелую ношу.	ношу	но+шу
89	ношу	Донести свою ношу и закончиться как личность, потому что смысл твоей жизни в том, что ты – носильщик.	ношу	но+шу
90	ношу	Тогда слон опустил ношу на землю, перевернул горбыли так, чтобы они сомкнулись плоскими сторонами.	ношу	но+шу
91	ношу	После этого ношу было легко обхватить хоботом и прочно поддерживать бивнями.	ношу	но+шу
92	ношу	Плетусь как-то ночью, несу бесценную ношу и вдруг провалилась в яму, выкопанную для столба.	ношу	но+шу
93	ношу	Чьи-то руки подхватили его ношу, а он сделал попытку вернуться назад.	ношу	но+шу
94	ношу	Он подошел к кассиру и грохнул перед ним свою ношу.	ношу	но+шу
95	ношу	В общем, идем, Коржавин и я, по пыльной главной таманской улице и видим сутулого верзилу, который легко несет в длинных – хочется почему-то сказать: протяженных – лапах тяжеленный чемодан; тяжесть его я ощущу минуту спустя, перехватив у владельца его ношу по обязанности младшего.	ношу	но+шу
96	ношу	Бог наделил ее зорким, приметливым глазом, тонким чувствованием, глубоким состраданием к женщинам и старикам, взвалившим на себя и ту ношу крестьянского труда, которую бросили, уйдя на войну, мужики.	ношу	но+шу
97	ношу	Поэтому раму усиливают, доводят подвеску и тормоза, подбирают рассчитанные на тяжелую «ношу» двигатели и трансмиссии.	ношу	но+шу
98	ношу	Поспорив некоторое время, они ловко упаковали останки в черный пакет, пристегнули ремнями к переноске, повернули ношу боком и, кряхтя, снесли ее вниз.	ношу	но+шу
99	ношу	Как понести такую ношу?	ношу	но+шу
100	ношу	Женщина еле несла свою ношу, часто останавливаясь и тяжело вздыхая.	ношу	но+шу
101	ношу	Женщина смолкла, оглядела его с головы до ног и отдала ему свою ношу.	ношу	но+шу
102	ношу	Чтобы уверенно проходить сколь-нибудь серьезные препятствия (не говоря уже о заявленном 10-градусном подъеме!), ношу придется уполовинить.	ношу	но+шу
103	ношу	Или сказал, что возьмет на себя тяжелую ношу и будет финансировать шахматы – и ведь финансирует!	ношу	но+шу
104	ношу	Партию чего? – раздраженно спросила та же девица (раз уж взялась переговоры вести с этой встрепанной выдрой, так донесет ношу эту тяжкую до конца; остальные же своими делами занялись: кто журнал листал, кто лениво пальцем в калькулятор тыкал, подсчитывая что-то, а кто за сигареткой потянулся).	ношу	но+шу
105	ношу	Невозможно представить и всю полноту пути русского Православия в XX веке, не отметив в ряду славных судеб имени архиепископа Филиппа (Ставицкого), одного из немногих архиереев, которые в критический, переломный для Церкви момент, в 1930-е годы, приняли на свои плечи всю тяжесть креста устроения Русской Церкви, чтобы с честью пронести эту ношу и передать ее следующим поколениям православных.	ношу	но+шу
106	ношу	Пост министра обороны пустовал, поскольку не обнаруживал себя сам министр, а в его отсутствие командующий стратегическим резервом не решался взваливать на себя еще одну тяжкую ношу служения Революции и Президенту.	ношу	но+шу
107	ношу	Сегодня я, альтист, взвалил на свои плечи невероятно ответственную ношу.	ношу	но+шу
108	ношу	Главная причина – не везде удается сразу найти и приемлемое помещение для работы с населением, и авторитетного человека, согласного нести ношу людских проблем на общественных началах.	ношу	но+шу
109	ношу	Тем более наша семья вынуждена и без того платить немалые средства за обучение ребенка, зачем же нашу ношу делать еще тяжелее?	ношу	но+шу
110	ношу	Мужчина должен свою ношу знать и не замечать ее в пути», – и Васильку протянул.	ношу	но+шу
111	ношу	Поэтому было решено возложить эту «ношу» на плечи федерального бюджета хотя бы еще на два года (В бюджете-2003 на эти цели уже предусмотрено 20,5 млрд руб.), вычеркнув при этом из льготного федерального списка сельскую интеллигенцию.	ношу	но+шу
112	ношу	Нелегкую ношу взвалил на себя маститый тренер.	ношу	но+шу
113	ношу	Придерживая левой рукой «драгоценную» ношу, пленный козырял каждому советскому солдату и звучно выкрикивал: «Гитлер капут».	ношу	но+шу
114	ношу	Иными словами, руководители коммерческих предприятий взваливают на себя непосильную ношу.	ношу	но+шу
115	ношу	Она села на прежнее место и стала качать свою ношу, припевая «Баюшки-баю».	ношу	но+шу
116	ношу	Тенор, обернувшись, поглядел на быка и его ношу безразлично, как на кошку.	ношу	но+шу
117	ношу	Поэтому я не только сочувствую лидерам, но и благодарна им – они взяли на себя эту ношу, предоставив нам возможность оставаться собой.	ношу	но+шу
118	ношу	Тогда слон опустил ношу на землю, перевернул горбыли и сомкнул плоскими сторонами.	ношу	но+шу
119	ношу	Это обо всех, кто взвалил на себя ношу создания вампиловского центра и седьмой год безрезультатно бьется о стену казенного равнодушия и конъюнктуры...	ношу	но+шу
120	ношу	Потянет ли эту ношу российский бюджет?	ношу	но+шу
121	ношу	Если Путин уйдет в 2008 году, он потеряет лишь ношу президентских обязанностей.	ношу	но+шу
122	ношу	Так это потому, что у нас предприниматель несет непосильную ношу.	ношу	но+шу
123	ношу	Молодой кузнец, выслушав, поднёс разогреваться к огню блины, намотанные на прутики: “Правильно мне отец говорил: пока сам на плечи не поднимешь, почём знать, какую ношу сдюжишь, какую нет…	ношу	но+шу
124	ношу	Спасибо – и прости за то, что довелось переложить на тебя эту ношу…	ношу	но+шу
125	ношу	Разве может народ простить, что плата даже за ветхое, отслужившее свой срок жилье превратилась в непосильную ношу?	ношу	но+шу
126	ношу	Наш желудок – не «бурлак» и не стоит его заставлять нести непосильную ношу.	ношу	но+шу
127	ношу	Но люди в большей своей массе заваливают его различным вкусным хламом, предоставляя ему самому нести непосильную ношу.	ношу	но+шу
128	ношу	Олег Иванович устал, потому что взвалил на себя непосильную ношу.	ношу	но+шу
129	ношу	Потому что главное происходит там, где маленькое и нескладное существо несет свою страшную ношу к горе Ородруин.	ношу	но+шу
130	ношу	Два километра они прошли за пять часов, иногда опуская свою печальную ношу на мерзлый тротуар, чтобы отдохнуть.	ношу	но+шу
131	ношу	Нельзя так ставить вопрос, брать всю ношу на себя.	ношу	но+шу
132	ношу	Как же глупо, бестактно с моей стороны влезать в невинные души, рассекать нежные ткани и возлагать на детей непосильную ношу человеческой гордыни, отчуждения и низости.	ношу	но+шу
133	ношу	Вы взвалили эту ношу на меня.	ношу	но+шу
134	ношу	Изначально его учредителями выступали государства, но, поняв, что найти средства для его реализации им не удастся, они возложили эту ношу на плечи компаний и предоставили им долю в консорциуме.	ношу	но+шу
135	ношу	Африканцы не были так счастливы, и пришлось ношу Карла Великого взвалить на себя белому работорговцу.	ношу	но+шу
136	ношу	При всем чувстве гордости за избранность, за доверие отца Александра Львовна понимала, какую ношу она на себя взваливает, какой тяжкий крест вручал ей отец таким решением.	ношу	но+шу
137	ношу	Они таскали свою опасную ношу – микроскопические крупинки чистого плутония, покрытые по специально разработанной технологии тончайшим слоем полимерной смолы, не поглощавшей тепловые нейтроны.	ношу	но+шу
138	ношу	Одна за другой, как непрерывное испарение, высвобождаются вокруг нас «души», унося вверх свою непередаваемую ношу сознания.	ношу	но+шу
139	ношу	Полные до краев, бережно несут они драгоценную ношу, сладкий миг зачатия – семя Ночи.	ношу	но+шу
140	ношу	Каждый из нас отвечает за себя, только за себя, никто не имеет права – чужую ношу.	ношу	но+шу
141	ношу	Так как охотничьи хозяйства всегда были убыточными и требовали постоянных финансовых вливаний, государство решило снять со своих плеч эту «ношу».	ношу	но+шу
142	ношу	она спотыкаясь овалами скорбных колес на подъемах легка и на спусках неосторожна перегружена дико сверх меры наперекос то влачится едва то вперед кандыбачит безбожно телега любви моей доверху полная скарбом стихами и прозой и прочей такой ерундой я с детства как помню таскаю ее за собой сначала играючи резво олень молодой с годами с трудом безысходно не веруя в отдых хотел облегчить и уменьшить постылую ношу товар распродать залежалый совсем по дешевке и думалось жаждалось хватит достаточно брошу у края дороги на вынужденной остановке продать не случилось и бросить не довелось телега скрипит и толкает меня на авось и я на дорогах твоих безрассудно крутых от страха раздавленным быть отупел и притих ты шествуешь рядом командуешь важно и строго как будто твои и телега и я и дорога приют твой далекий мираж твой недостижим невиданный огнь пламенеет над ним...	ношу	но+шу
143	ношу	Мы сбросили живую ношу и принялись заваливать зверя снегом.	ношу	но+шу
144	ношу	И подлинными героями времени оказались не кооператоры и реформаторы, не либеральные интеллигенты, а люди вроде екимовского «пиночета», которые вынужденно взвалили на себя ношу собирательства.	ношу	но+шу
145	ношу	Увидев меня, мои приятельницы радостно всплеснули руками, отпустив свою ношу, и человечек упал, негромко и глухо ударившись лысиной о ступеньку.	ношу	но+шу
146	ношу	А вообще смотреть на нее больно – за последние годы из молодой хорошенькой женщины она превратилась в бесполое, забитое, испуганное существо, из последних сил тянущее непосильную ношу.	ношу	но+шу
147	ношу	Отработают на дорожке – и снова друг к другу поближе: нести сообща свою невидимую ношу.	ношу	но+шу
148	ношу	Зачем же, зачем тогда отец брал на себя эту страшную нравственную ношу?	ношу	но+шу
149	ношу	Маленький светловолосый крепыш добровольно взвалил на себя тяжкую ношу.	ношу	но+шу
150	ношу	Решится ли Президент взять на себя еще и эту ношу, покажет время.	ношу	но+шу
151	ношу	Кто-то уже терял на ходу сознание от дикой давки, и безвольные тела, стиснутые другими телами, поток продолжал нести с собой, увеличивая и без того тяжелую ношу для остальных людей.	ношу	но+шу
152	ношу	Я бережно принял эту ответственную ношу и осторожно поставил ее на ноги.	ношу	но+шу
153	ношу	Ищи ношу по плечу.	ношу	но+шу
154	ношу	Обняв щепастый пенёк, Калина выкарабкался на самую верхушку, а потом стал вытягивать к себе свою ношу.	ношу	но+шу
155	ношу	Ратники на заставе, побросав дела, высыпали навстречу, перехватили его ношу, положили на кафтан у костра.	ношу	но+шу
156	ношу	Мы сложили вещи и стали ждать: все-таки семнадцать вагонов надо пробежать бедному, чтобы взвалить на себя такую ношу.	ношу	но+шу
157	ношу	Она тихо подняла свою тяжелую ношу и, не сказав больше ни слова, спокойно удалилась из квартиры, из подъезда, из дома и из его жизни...	ношу	но+шу
158	ношу	Взяв каждый свою ношу, они вышли из уборной и тут же разошлись в разные стороны.	ношу	но+шу
159	ношу	Конечно, можно было бы проявить героизм и взвалить на себя столь тяжелую ношу, как выхаживание наркомана, но, боюсь, что я не слишком к нему привязана, чтобы делать это.	ношу	но+шу
160	ношу	Утвердив ее, я взвалил на себя довольно тяжелую ношу.	ношу	но+шу
161	ношу	Поставив свою ношу на сухое место, она опустилась на колени в грязь, всхлипнула и беззвучно заплакала, размазывая по одутловатому лицу мелкие слезинки.	ношу	но+шу
162	ношу	Мысль о том, чтобы бросить свою ношу, не приходила в голову.	ношу	но+шу
163	ношу	Девяткин опустил тяжелую ношу.	ношу	но+шу
164	ношу	Безмолвно взяв на плечи ношу и приладив к ней враз погрузневшее утро, они пошли вниз по тропе, женщина – впереди, мужчина – за нею.	ношу	но+шу
165	ношу	А к тому моменту, когда и я буду свободен, как ветер, жена устроится и возьмет на себя ношу кормилицы семьи.	ношу	но+шу
