Index	Homograph	Context	TargetWord	Label
89	паром	К тому же антология вышла в 1974 году, а «Ирония судьбы, или с лёгким паром», где Барбара Брыльска — Алла Пугачёва поёт «По улице моей», — на новый год в 1975/76-м.	паром	па+ром
90	паром	Кухня наполнилась густым вонючим паром.	паром	па+ром
91	паром	Вот кружка и наполнилась земляникой, бегу домой, а у мамы уже все готово и печка, и тесто, и самовар пышет паром!	паром	па+ром
92	паром	Нищий квартал – рис на костре готовят, огромный чан, на всю округу, пересыпают его из одного в другой, паром всех заволакивает: там рука, здесь голова, не от этих рук, развеялась пелена – под тобой дети сидят, как под елкой.	паром	па+ром
93	паром	Снизу было видно, как окна его мутнеют, покрываясь изнутри паром, а на крыше прибывает и полнеет снежный нарост.	паром	па+ром
94	паром	А потом она дула ему на пальцы, голубоватым паром стараясь вернуть им тепло.	паром	па+ром
95	паром	Боюсь что разровнять уже не получится, но можете попробовать, если книга не очень ценная – вновь немного увлажнить листы – например, паром из чайника и под пресс.	паром	па+ром
96	паром	Можете рискнуть – распарить углы горячим паром и под пресс.	паром	па+ром
97	паром	Ну а если пересушен, согласно, можно и 20 минут потратить, я в таком случае обычно с паром глажу...	паром	па+ром
98	паром	Вдыхают кислород и питательные бензиновые пары, выдыхают углекислоту с водяным паром, который на морозе становится белым облачком.	паром	па+ром
99	паром	Готовое бумажное полотно поступает в сушильный агрегат, где проходит между полыми сушильными цилиндрами, обогреваемыми паром, и окончательно высыхает.	паром	па+ром
100	паром	Количество гломалина повышается, если поле лежит под паром, если после сбора урожая его не перепахивают, если, наконец, его засевают только теми растениями, которые ладят с подземной грибницей.	паром	па+ром
101	паром	От выпитой рюмки водки – с легким паром!	паром	па+ром
102	паром	После ферментации быстро сушат (сейчас используются вакуумные сушильные агрегаты), сортируют, пастеризуют паром под небольшим давлением и ещё раз просушивают.	паром	па+ром
103	паром	Самым известным советским фильмом о пьянстве стала «Ирония судьбы, или С легким паром» Эльдара Рязанова, посвященная досугу трудовой интеллигенции.	паром	па+ром
104	паром	А в кратере огнедышащего великана «...всё было наполнено едким, удушливым паром.	паром	па+ром
105	паром	Оскорбляло, когда-то рассказывал, так, как анекдот: ирония судьбы или с легким паром!	паром	па+ром
106	паром	Расчёты, проведённые в нашей лаборатории, показали, что величины энергии, поглощённой углекислым газом CO2 (в полосах поглощения 2,2-3; 3,6-4,7; 12,8-17,3 мкм) и паром H2O (4,4-8,8; 5,5-7,5; 15-30 и более 20 мкм), составляют примерно 63% всего теплового излучения Земли.	паром	па+ром
107	паром	Я скалился, задыхаясь, зубы мерзли, но я умывал их паром, пар немного согревал.	паром	па+ром
108	паром	Когда пыхтит мимо, обдает жаром и липким горячим паром.	паром	па+ром
109	паром	И вдруг понимаю очень простую вещь, что вот этот полустанок, этот фонарь, удары молотка по буксе, стрекотание кузнечиков из окна телеграфной, запах дыма и горячего паровоза, дышащего паром и смазкой, и вот этот его паровозий вскрик, сиплый, усталый, – это я.	паром	па+ром
110	паром	Пахнуло утюгом, горячей материей, гладильной доской, паром.	паром	па+ром
111	паром	После сбора стручки бланшируют или обрабатывают паром, подсушивают и провяливают.	паром	па+ром
112	паром	Исходившее паром содержимое стаканчика трудно было назвать кофе, но приготовлено оно было столь любезно, основательно и от души, что эти обстоятельства как бы передались напитку, и Алексей твердо решил допить его до конца.	паром	па+ром
113	паром	После такой стирки квартира нередко наполнялась паром и на потолке и стенах появлялись пятна сырости.	паром	па+ром
114	паром	Когда очередной резервуар заполняется, его герметично закрывают и водяным паром нагревают содержимое до 50°C.	паром	па+ром
115	паром	Объятый паром, Прут бросился из кухни в уборную перекрывать отсечной – но не тут-то было!	паром	па+ром
116	паром	Я придвинулся к костру, снял сапоги, мокрая одежда скоро задымилась, отходя паром, стало густо, горячо ногам, спине холодно, щеки разгорелись.	паром	па+ром
117	паром	Из квартиры дохнуло паром,	паром	па+ром
118	паром	густым белым паром кошмара, толкнувшим в грудь, спеленавшим и сжавшим сердце.	паром	па+ром
119	паром	Нечто подобное происходит с водяным паром и при подъёме в высоту.	паром	па+ром
120	паром	Собранную живицу очищают от сора и перегоняют с водяным паром.	паром	па+ром
121	паром	Новоявленные родственники стояли уважительно чуть поодаль, ногами неуютно переминались в осенней вокзальной слякоти, кутались в серое, дышали паром.	паром	па+ром
122	паром	Толпа, как огромное, впряженное в телегу животное, выпускала единодушный пар и паром умывалась.	паром	па+ром
123	паром	Прервав державную песню на полуфразе, звукач, сокрытый мраком и паром, запустил гимн с начала.	паром	па+ром
124	паром	В момент касания воды передней стенкой образуется кавитационная каверна (полость, заполненная паром), и нос торпеды, не встречая сопротивления, проваливается под воду.	паром	па+ром
125	паром	А Дик погружался и всплывал, отплевывался паром и вновь погружался, и все так же размеренно свистело его дыхало.	паром	па+ром
126	паром	Кока понес ее на кухню, где всыпал в платок и украдкой заварил над паром кипящего чайника в тугой и гладкий шарик.	паром	па+ром
127	паром	Типично прохановские словосочетания, поражающие «полным равенством присутствующих в описании предметов и их определений» (Дедков): ревущие стальные конструкции, перекрученные жгуты труб, кипящие паром вулканы градирен, пышущие жаром домны.	паром	па+ром
128	паром	Туша вытряхнулась из нее, голая, мокрая, окутанная паром, словно огромный новорожденный младенец.	паром	па+ром
129	паром	Трудно сказать, войдут ли знаменитые «гексогенные» метафоры в историю литературы, но после публикации романа кое-какие из них цитировали настолько часто, что их до сих пор можно воспроизвести по памяти: «На тарелках, окутанных паром, розовели креветки, похожие на маленьких распаренных женщин, вышедших из деревенской бани».	паром	па+ром
130	паром	Свистя паром, сверкая стальными боками, к перрону подкатила серебряная сигара, обдала сладковатой вонью машинного масла и нагретого металла.	паром	па+ром
131	паром	Шторм бросал шеренги гребней на обрывистый берег, валы били в каверны, нагнетенный гулким ударом воздух вырывался с ревом, будто паром выдыхало обеспокоенное в пещере чудовище.	паром	па+ром
132	паром	Впереди, с того берега, из-за лесистых гор выползают купола, плес стелет свободней, легче, звон доносит по реке привал, вечерю, варится кулеш над костерком, дым тянется по кромке, дружит с паром: стелясь, пелена постигает теплое масло заката.	паром	па+ром
133	паром	Не умея взять горячие, дымящиеся паром кости, собачка хрипела от усилия.	паром	па+ром
134	паром	Взгляд подымался вслед за тающими в плавной белизне кронами, и сверху было видно, как Федор засыпается снегом, как кабан, омываемый понизу скачущим хрусталем, покрывается белым – по уже остывшей морде, по щетине; как привязанная к ветке лошадь дышит паром, смаргивает налипшие облачка холодного, слезливого света.	паром	па+ром
135	паром	Розовые кусочки горбуши, вывалившись из теста, исходили густым паром.	паром	па+ром
136	паром	Замерло, исходя розовым паром.	паром	па+ром
137	паром	Полдень уже миновал, и жар от неба, будто затянутого белым паром, стал спадать.	паром	па+ром
138	паром	Даже само это сочетание слов «парное молоко» отдавало пахучим паром над коровьими лепешками и вызывало все новые судороги в пищеводе.	паром	па+ром
139	паром	Разлить горячим в стерилизованные паром бутылки и после охлаждения закрыть пробкой.	паром	па+ром
140	паром	Стоит вспомнить почти сказочную, но в то же время правдоподобную историю, рассказанную в фильме режиссера Э. Рязанова «Ирония судьбы, или С легким паром».)	паром	па+ром
141	паром	Сначала порцию клубней обрабатывают паром под высоким давлением, а затем в моечной машине смывают кожуру.	паром	па+ром
142	паром	Для этого 1-3 килограмма субстрата засыпают в тканевый мешок, помещают в кастрюлю или сковороду и обрабатывают паром на водяной бане в течение 1-2 часов.	паром	па+ром
143	паром	Чтобы скорлупа легко отделялась от семени, ее обрабатывают паром или высушивают на солнце.	паром	па+ром
144	паром	Если бы тогдашние руководители страны, пишет на страницах «Известий» А. Илларионов, «имели безрассудство начать борьбу с парниковыми газами (а заодно и с паром, паровыми машинами, пароходами, паровозами, паровыми молотилками, автомобилями, сжиганием угля, нефти, газа и т.п.), то трудно сказать, как могла бы сложиться их личная и политическая судьба.	паром	па+ром
