Index	Homograph	Context	TargetWord	Label
17	холода	Анализ наиболее суровых зим в Сочи, когда столбик термометра опускался ниже-10 градусов (таких зим за последние сто лет было восемь), показывает, что всем им присуще: нерегулярность наступления, разновременность прихода волн холода, относительно небольшая продолжительность морозного периода, безветрие и наличие снежного покрова.	холода	1
18	холода	Через несколько лет наступили военные времена, эвакуация в Куйбышев, от которого остался во всю жизнь незабытый ужас холода, возвращение в Москву в жарком правительственном вагоне и счастливая встреча с Москвой, именно в эти первые после возвращения месяцы ставшей для нее родным городом.	холода	1
19	холода	Утеплитель под гидрокостюмом всегда мокрый от пота, и уже через несколько минут после короткой остановки тебя начинает колотить от холода.	холода	1
20	холода	А может (скорее всего), у меня голос от холода сел.	холода	1
21	холода	Все в ней было противоположно смыслу этого слова; она была сгущенной жизнью, как бывает сгущенное молоко (однажды, ледяным зимним вечером, она совершенно голой вышла на покрытый снегом балкон, и вдруг на перила опустился голубь – и Ника присела, словно боясь его спугнуть, и замерла; прошла минута; я, любуясь ее смуглой спиной, вдруг с изумлением понял, что она не чувствует холода или просто забыла о нем).	холода	1
22	холода	Она сразу стала дразниться, показывать, как человек дрожит от холода.	холода	1
23	холода	Если у вас зуб на зуб не попадает (дрожите от холода), или вы щелкаете зубами (от голода), и вообще уже собираетесь положить зубы на полку (ограничить себя в самом необходимом) – не отчаивайтесь, вам поможет ЗУБАРИЯ, или правила пользования выражениями о зубах.	холода	1
24	холода	Весь этот день с утра до вечера, не чувствуя ни холода, ни голода, он играл и пел арию воблы – свой шедевр...	холода	1
25	холода	"При более длительном (до трех недель) хранении замороженных продуктов ручку терморегулятора следует установить в положение наибольшего холода ""5 "" и при этом закрыть заслонкой окно в поддоне, чтобы не переохладить продукты в холодильной камере."	холода	1
26	холода	Марша и Эсси, обе совершенно одинаково, повизгивали от холода.	холода	1
27	холода	Верхний ад это земной мир, полный мучений, волнений, холода, голода, жажды, разнообразнейших телесных и душевных страданий.	холода	1
28	холода	Вот и объяснение холода.	холода	1
29	холода	И в темноте растет кипенье – чаинок легкая возня, как бы воздушный муравейник пирует в темных зеленях; из свежих капель виноградник зашевелился в мураве, как будто холода рассадник открылся в лапчатой Москве...	холода	1
30	холода	Не уходите к партизанам, – сказал Штальбе, – в лесу вы погибнете от холода и голода, партизаны не принимают евреев, бросают их в лесу на произвол судьбы.	холода	1
31	холода	При этом они не только не гибнут от холода, но просто не в состоянии без него обойтись.	холода	1
32	холода	По часам уже полночь, а небо не потемнело, осталось ясным, сумеречным, и месяц добавил в него холода и света.	холода	1
33	холода	Дрожа от холода после семнадцатого пломбира, они снова вышли на улицу.	холода	1
34	холода	Мокрые, дрожащие от холода, громко звякая ложками, они поедают свою порцию и снова бегут на причал.	холода	1
35	холода	Он был тщательно укутан от холода, только парная мордочка выглядывала из-под пушистой ушанки.	холода	1
36	холода	Нет, спасибо, я почти не чувствую холода.	холода	1
37	холода	Я стоял, смотрел на них и думал, что, если мне быстро попалась бы попутная машина, я через полчаса мог бы быть там среди этого холода и чистоты.	холода	1
38	холода	Софа тоже выпьет с холода.	холода	1
39	холода	Луна и Солнце – это одно и то же, на мой взгляд, просто ночью из-за холода это светило светит иначе.	холода	1
40	холода	От холода у учеников руки краснеют, – говорю я.	холода	1
41	холода	Всех подавила в этот день огромность холода, беспощадность морозного ветра, огромность войны на великих русских равнинах и реках.	холода	1
42	холода	Казенные резиновые галоши, чуни, не спасали от холода наши многократно отмороженные ноги.	холода	1
43	холода	Мороз был на дворе такой, что вороны на лету замерзали; вот кур и принесли, чтоб от холода упрятать.	холода	1
44	холода	И в тончайшем, ломком, как ледок, от утреннего холода воздухе его крик прозвучал особенно гулко.	холода	1
45	холода	У Фили в конторе никого не было, а все его посетители, то есть, вернее, наиболее упрямые из них, томились во дворе, ежась от холода и изредка поглядывая в окно.	холода	1
46	холода	Непонятный восторг вселился в душу Кипренского, – он дрожал от холода и возбуждения.	холода	1
47	холода	Особенно поразило Степу то, что графин запотел от холода.	холода	1
48	холода	Да ведь первый ливень разгонит этих обезьян, заставит их выть от холода и страха, и ничего они не «достигнут», кроме того, что подохнут, как дохнет в положенный срок все на свете, и мировой вихрь из их костей и праха родит новых обезьян, которые снова будут горланить свои песни, пока в свою очередь не подохнут.	холода	1
49	холода	И тут же мутно мелькнула в голове вместо латинских слов сладкая фраза, которую спел в ошалевших от качки и холода мозгах полный тенор с голубыми ляжками: «...	холода	1
50	холода	Розанов органически боялся холода, любил теплое, греющее.	холода	1
51	холода	И только когда уже остыли, побледнели, дрожали от утреннего холода звезды, Марей тихонько вошел в вежу, тихонько лег на свое место.	холода	1
52	холода	Съежившись от холода, старик кучер отъехал в сторону.	холода	1
53	холода	"Ходит колыбель, поет рыцарь, а от холода в спине уже шевелятся спущенные локоны на осужденной голове Стюарта (""Карл I "")."	холода	1
54	холода	Хижняков не спал. Сложившись в крохотный комок, он прятался от холода и ночи под мягкой грудой тряпья и плакал – без усилия, без боли и содроганий, как плачут те, у кого сердце чисто и безгрешно, как у детей. Он жалел себя, сжавшегося в комок, и ему чудилось, что он жалеет всех людей и всю человеческую жизнь, и в этом чувстве была таинственная и глубокая радость. Он видел ребенка, который родился, и ему казалось, что это родился он сам для новой жизни, и жить будет долго, и жизнь его будет прекрасна. Он любил и жалел эту новую жизнь, и это было так радостно, что он засмеялся, встряхнул груду тряпья и спросил:	холода	1
55	холода	"""Зачем я еду? – беспрестанно повторял я сам себе, пожимаясь от проникавшего меня холода, – затем ли, чтоб бесполезно и произвольно впадать в жизнь и спокойствие себе подобных? затем ли, чтоб удовлетворить известной потребности времени или общества? затем ли, наконец, чтоб преследовать свои личные цели? """	холода	1
56	холода	Вы знаете холод одиночества, но вы, слава богу, не знаете еще холода общественной жизни.	холода	1
57	холода	Она, по обыкновению, дожидалась меня у калитки, завернувшись в шубку; луна освещала ее милые губки, посиневшие от ночного холода.	холода	1
58	холода	""" Время прекрасное, – говорит бюллетень, – но должно ожидать холода в первых числах ноября и, следственно, должно заботиться о зимних квартирах; особенно кавалерия имеет в них нужду ""."	холода	1
59	холода	Оставили больного солдата-старика, который занемог от холода и объелся дарового кушанья; сказывал, что жил в монастыре два года, но взят опять в гарнизон.	холода	1
60	холода	Педагог выясняет у детей, что делают зимой лягушки (впадают в спячку), как спасаются от холода (зарываются в ил).	холода	1
61	холода	А скоро и у нас… — бормотал он себе, и, пока утро было в Японии, он стоял, приплясывая от холода, в парке «Городское начало» у заснеженных перил, под расчертившим белесое небо звеном железнодорожного моста, с двух сторон запертым.	холода	1
62	холода	Среди ночи, когда он, измотанный и уставший, трясся то ли от страха, то ли от холода, голос раздался у него за спиной.	холода	1
63	холода	Спица приосанилась, и я почувствовал на своем плече ее руку — тонкую и легкую руку художника — бледную от холода, с просвечивающимися ручейками вен.	холода	1
64	холода	А вот когда от холода кожа трескается, как пересохшая земля, а плевок замерзает, не успев покинуть рта, вот тогда начинается оно — экстремальное собирательство!	холода	1
65	холода	Ты чувствуешь, что пальцы у тебя на ногах свело от холода, а под коленками будто бы что-то мучительно тянет.	холода	1
66	холода	Кто выживал на сбитых или потерпевших катастрофу машинах, погибал от холода в горах или попадал в плен, их уже никогда не могли найти.	холода	1
67	холода	Главное, теперь можно было включить обогреватель и ночью не околеть от холода в неотапливаемом каменном здании.	холода	1
68	холода	Ноги его вязли в песке, легкая куртка парусом надулась на спине, но, кажется, он не замечал холода.	холода	1
69	холода	Промерзший воздух обжигает легкие, горячие учащенные выдохи тысяч людей и животных, двигающихся сквозь пургу и ветер, сливаются, смешиваются, курятся над колоннами синеватым, как бы стекленеющим от холода паром.	холода	1
70	холода	Все лето приходилось, передвигаясь пешком по тундре, не снимать высоких резиновых сапог, зато потом болели ноги от вечной сырости и холода.	холода	1
71	холода	Некоторые мужчины лишают себя самых простых радостей, что приводит к ощущению собственной ненужности, одиночества и холода в семье.	холода	1
72	холода	Он прятался за этим кашлем и медленно справлялся с ударом холода по конечностям и жара по ушам.	холода	1
73	холода	От холода Бурцев завыл и на мгновение замер.	холода	1
74	холода	Все остальное время сидел на берегу, кутаясь от холода в старый овчинный полушубок.	холода	1
75	холода	Есть сказка про первобытного человека и пламя: огонь дает тепло, но, пытаясь его обнять, человек обжигается, а забросив его, умирает от холода, потому что пламя гаснет.	холода	1
76	холода	Если вы вдруг боитесь умереть от холода на зимней пробежке, то есть пара очень простых правил, как нужно одеться, выходя из дома.	холода	1
77	холода	К 17-18 декабря Пресня напоминала Грозный середины 90-х: горящие там и тут полуразрушенные здания, воронки от артиллерийских взрывов, много вооруженных людей – плюс мечущиеся между баррикадами дикие звери из разграбленного, расстрелянного, разрушенного и подожженного зоосада, превратившегося в поле боя; большая часть животных погибла – от травм, шока, голода и холода; вода из аквариумов, вместе с их обитателями, превратилась в лед; температура опускалась до минус 17 градусов.	холода	1
78	холода	В критической ситуации голода, холода, серьезного риска отрицание даже полезно, потому что дает человеку шанс самосохраниться.	холода	1
79	холода	Успокаивая себя, что это, наверное, так, показалось, он осторожно выбрал камешек сведенными от холода сизыми пальцами; пальцы у Коляна были грубые, посеченные такими же, как на промывочной миске, мелкими черными трещинами, – но даже они ощущали материальную, колкую твердость находки.	холода	1
80	холода	Как спасаются от холода членистоногие, крылатые и хвостатые	холода	1
81	холода	Между прочим, он не бросал своих женщин, которые вам душу отдавали, спасали от голода и холода, лечили, делали от вас бесконечные аборты, потому что вы, видите ли, не хотите обременять себя детьми!	холода	1
82	холода	Однако когда у нас на глазах случается переход от общего «никто» через частный взгляд к абсолютной физиологии холода, к переходу от человеческого существования, минуя многие ступеньки, к растительной неподвижности, обертона приём оправдывают.	холода	1
83	холода	Сколько раз за ночь дёргался, когда касался холода алюминиевой трубки?	холода	1
84	холода	На лавочке троллейбусной остановки сидели какие-то бомжи, неотличимые от местных жителей, или местные жители, почти неотличимые от бомжей, какие-то, в общем, маргиналы с мордами, красными или от холода, или от алкоголя.	холода	1
85	холода	Пока он шел по коридору, его трясло от холода и страха, ему казалось, что Фома, выскользнув из-под одеяла и прихватив из-под подушки заранее приготовленный нож, уже бесшумно бежит за ним на заплетающихся, непослушных ногах.	холода	1
86	холода	Холода не замечаешь вовсе, когда извлекаешь рыбку из лунки – полупрозрачную, серебристо-хрустальную, изящную, – и она некоторое время трепыхается на льду, пока сама не превратится, погаснув, в твёрдую матовую ледышку.	Холода	1
87	холода	Ведь им можно было укрывался от холода, заметать свои следы и дразнить кого-нибудь, выставляя из-за дерева лишь белый кончик.	холода	1
88	холода	Так думал пожелтевший листок, дрожа от холода и страха перед бесконечностью, ожидавшей его внизу.	холода	1
89	холода	Ниче-о, ниче-о-о-о! – всхлипывая от холода, брел Колька напропалую, вглубь.	холода	1
90	холода	Проснулся Васютка поздно, от холода, и не увидел ни озера, ни неба, ни кустов.	холода	1
91	холода	А можно и не фотографировать, а просто смотреть, как солнце прячется за огромную соборную колокольню, как гуляют мамаши с детьми по высокому берегу Костромы, как начинают светиться в сумерках окна кафе «На набережной» … передернуть плечами от холода и побежать туда пить горячий чай с баранками.	холода	1
92	холода	Тонкое покрывало совсем не спасало от знобящего холода, как-никак осень, еще не поздняя, но уже та, что раскрасила все деревья в цвета пожаров.	холода	1
93	холода	Проснуться от холода перед рассветом в палатке, источающей сквозь брезент нежно-зеленый свет…	холода	1
94	холода	У Вознесенского все не так, нет и в помине мраморного холода.	холода	1
95	холода	Эта роспись не тускнеет, не боится воды, высокой влажности или повышенной сухости, холода и жары, т. е. она не портится от экстремальных климатических условий и живет очень долго.	холода	1
96	холода	Затем сидел на полу, подложив под себя свернутую в комок и безвозвратно испорченную жирной тюремной грязью форменную студенческую шинельку, и, обхватив колени онемевшими от холода руками, плакал злыми горячими слезами.	холода	1
97	холода	Слабое, тут же пропавшее чувство холода.	холода	1
98	холода	Столько голода, холода, я же пережил все это, мне было 10 лет, когда война началась.	холода	1
99	холода	Отто Францевич шел сквозь дождь, не чувствуя ни холода, ни влаги.	холода	1
100	холода	И еще она рассказала, что зимой Жора в одних трусах и майке застрял в лифте и сидел там целый час, орал от холода, чуть не замерз, пока механика искали.	холода	1
101	холода	Мы пригвождены и заколдованы, вот только ноги, кажется, отвалятся от холода.	холода	1
102	холода	Она вдруг сильно разволновалась: Алекс остановился, повернувшись спиной к ветру – как будто хотел обнять ее, заслонить от холода.	холода	1
103	холода	Пчела боится не холода, а голода и нерадивого пчеловода.	холода	1
104	холода	Так, детскую колонию Лидии Арманд, которая с начала 1920-х годов спасала от голода и холода преимущественно детей из «бывших»: интеллигентных профессорских семей, стремясь дать им полноценное «старое» образование и воспитание, – задушили довольно быстро, несмотря на то что в колонию зачислялись крестьянские дети из окрестных подмосковных деревень.	холода	1
105	холода	Узкие мужчины в черном, выкладывая перед клиентом полированные, полновесные, словно цельными пластами отлитые хронометры, на которые Женечка показывал деревянным от холода пальцем, осторожно скашивали заблестевшие глаза на запястье русского, где вываливался из рукава, ярко желтея всеми своими каратами, благородный «ролекс».	холода	1
106	холода	После почти бессонной от холода ночи в лесополосе под Крымском въехал я на мотоцикле в жаркий, покрытый цементом Новороссийск.	холода	1
107	холода	Он думал: ведь нет теперь ни боли, ни холода, ни опасности.	холода	1
108	холода	Так что Сильвочка росла не по дням, а по часам, словно предчувствуя, что вскоре разразится война, которая не даст ей, кроме голода и холода, никаких достойных приобретений.	холода	1
109	холода	Вера представила себе жизнь в глубоком ущелье на берегу бурной реки недалеко от полюса холода и поёжилась.	холода	1
110	холода	Из-за программной ошибки он оказался заперт в одном из снов своей разработки – и чуть не умер от боли и холода, потому что ему приходилось раз за разом падать со сноуборда в сугроб.	холода	1
111	холода	К волнению Германа добавилось ощущение сырости и холода.	холода	1
112	холода	Команда дайверов из Якутска собирается в начале марта погрузиться на 80 метров в озеро Лабынкыр, расположенное неподалеку от полюса холода, где температура в это время падает ниже минус 70°С.	холода	1
113	холода	В зависимости от уровня физической активности, ощущение холода или тепла может сильно меняться.	холода	1
114	холода	И все же, все же и в этом мире случается некое подобие постоянства, – ну, хотя бы постоянства захламленных берлог, подвалов, мансард, в которых то холодно и пусто, то вдруг сыто, пьяно, весело, – и утро начинается с пронизывающего холода в местах общего пользования, с уснувшими там и сям скорченными, а то и вольготно раскинувшимися фигурами, спящими поодиночке, по двое, а то и по трое на гостеприимных диванах, тюфяках и подушках.	холода	1
115	холода	Слева от входа — ее мужская половина, где держат войлок, одежду, лошадиную упряжь, седла, охотничий инвентарь и т.д., а зимой спасают от холода скот-молодняк.	холода	1
116	холода	Может, и не врал, да побегай, высунув язык, с уличного холода в тепло торговых заведений и обратно – и поважнее чего застудишь.	холода	1
117	холода	Еще воды опасайся и холода.	холода	1
118	холода	Однажды Алина сунула руку в шкатулку – и ничего не почувствовала: ни тепла, ни холода, ни даже страха.	холода	1
119	холода	Иногда, тайком на нее посматривая, я думаю: конечно, если ей доведется попасть в руки какого-нибудь визажиста из тех, что побездушнее, он, конечно, сумеет добавить в ее живое очарование остроту ледяного холода, и тогда ее станут фотографировать для глянцевых обложек.	холода	1
120	холода	Джулька вышла на крыльцо, вся в бледных мурашках от утреннего холода, и сонно терла кулачком глаза.	холода	1
121	холода	Через день они бы умерли от ночного холода, если бы еще раньше не достались волкам.	холода	1
122	холода	Новгородцы построят храм на российском полюсе холода	холода	1
123	холода	Военная судьба переменчива, и скоро сам Шеин со своими людьми оказался в осаде врагов, голода, холода и болезней.	холода	1
124	холода	Уж чего-чего, а холода в наших сердцах завались, и мы будем пихать его по всему миру.	холода	1
125	холода	От солнечного майского холода он сразу же взбодрился.	холода	1
126	холода	Видно, театральный художник тоже испытывал свойственную всем русским италийскую ностальгию, так обострившуюся в кровавые годы холода, голода и гибели старой, то есть настоящей, теперь уже легендарной, России.	холода	1
127	холода	У Беньямина вырабатывается особая «метафизика холода» – «жизнь на улице – словно в студеном зеркальном зале, где всякая остановка или осмысление ситуации даются с невероятным трудом».	холода	1
128	холода	К нервной лихорадке Ирины и Ларисы добавился озноб холода, и они дрожали так, будто электрическая сеть, к которой их подключили, питается от высоковольтной линии.	холода	1
129	холода	Меня из холода тут же бросило в жар.	холода	1
130	холода	В страшной неразберихе под Вязьмой пропал один ее сын, второй от голода, холода и усталости умер по дороге, а сама Вертель добралась до Смоленска лишь потому, что виконт де Тюрен принял ее под свое покровительство.	холода	1
131	холода	Правда, после подобной криотерапии возможен и неожиданный побочный эффект: если пациент не сядет на жесткую диету, то жировые отложения продолжат расти, но уже в тех зонах, которые не подвергались воздействию холода, например на лице.	холода	1
132	холода	Люди и животные торжественной процессией уходят из царства холода, который уже господствует в глубине картины, и вместе с ними уходит последнее тепло.	холода	1
133	холода	Три года спустя видный минералог, основоположник структурной кристаллографии Евграф Федоров (академик с 1919 г.) проанализировал причины накопления в здешних недрах холода, возникновения пустот различных форм, исследовал нетающие льды, отметил роль Сылвы в растворении пород и, кстати, ввел в научный обиход термин «карст».	холода	1
134	холода	Полина уже не чувствовала холода.	холода	1
135	холода	Не стоит забывать, что озеро Восток расположено на полюсе холода Земли!	холода	1
136	холода	И если создать тепло в холодной обстановке за счёт огня и нагревательных приборов особого труда не составляло, то обратный процесс – «добыча» холода – представлялся делом куда более сложным.	холода	1
137	холода	Разумеется, по сравнению с современным человеком его предки были более выносливыми, однако трудно представить себе одежду, способную спасти от арктического холода.	холода	1
138	холода	А еще там растет мох, и он предохраняет землю от проникновения холода.	холода	1
139	холода	Джулька вышла на крыльцо, вся в бледных мурашках от утреннего холода, и сонно терла кулачком глаза.	холода	1
140	холода	Молчал-то он больше зимою, скуля от голода-холода.	холода	1
141	холода	Композиция строится из полукруглого большого черного пятна – клочка голой земли, где стоит маленький нескладный дом, единственное укрытие от непогоды и холода на многие километры.	холода	1
142	холода	Алкоголь здесь всегда принимается не как амброзия, а как горькое лекарство, микстура от плохого настроения и адского холода, которую нужно поскорее заесть чем-то вкусным.	холода	1
143	холода	Клоун Абырдаш велел кланяться и передал, что уехал в Магадан! – кричит клоун, размахивая синими из-за холода руками (поскуливание, визг собак за кулисами).	холода	1
144	холода	Труд в поварне был довольно уединенным, но с постоянными перепадами жары и холода, с постоянным недосыпом, да еще и, само собой, с постоянным недоеданием (Кирилл, естественно, старался вести постнический образ жизни).	холода	1
145	холода	Она ведь уже давно ничего не чувствовала – ни того, как ходит под себя, ни голода, ни холода.	холода	1
146	холода	По-современному мамаша без карьеры и без денег выглядит инвалидом (мужнина нежирная зарплата от голода-холода семью защитит, но по социальной лестнице их как ветром сдует до самого низа).	холода	1
147	холода	Для ленинградцев-блокадников эта весть была поистине согревающим лучом в темном царстве голода и холода.	холода	1
148	холода	Пугаюсь до испарины, до холода в спине, до покалывания в кончиках пальцев.	холода	1
149	холода	Из-за холода и голода сотни солдат дезертировали, оставшиеся зазимовали на развалинах форта Бриджер.	холода	1
150	холода	Вот огромный отряд пингвинов строится в тесную стаю, так плотно прижимаясь друг к другу, что температура между ними достигает 37 градусов (при наружных 50-ти градусах холода!) и каждый пингвин ухитряется при этом переступать так, что общая их масса движется как целое, не теряя этой чудесной внутренней организации.	холода	1
151	холода	Нас вообще не кормили, от грязи и холода мы покрывались фурункулами, а уж о такой штуке, как женщины, не приходилось и мечтать.	холода	1
152	холода	Нина! – не чувствовала даже холода на крыльце раздетая Дарья.	холода	1
153	холода	Несомненно, что среди военнопленных осени и зимы 41-42 гг. были огромные потери от недоедания, холода и болезней – это связано с тем, что расчет делался на быструю победу в войне и германское руководство не видело нужды в переброске огромных людских масс на запад, где возможностей относительно приемлемого содержания их было значительно больше.	холода	1
154	холода	Я мечтаю сегодня, чтобы полиция ловила подобных паразитов и отправляла умирать от голода, холода и унижений в тюрьмах.	холода	1
155	холода	Экстремально высокие и низкие температуры воздуха, длительные периоды жары и холода существенно повышают частоту обострений и смертность от сердечно-сосудистых, респираторных заболеваний и диабета.	холода	1
156	холода	1аким же знойным как в прошлом году или таким же бодрящим, как в Оймяконе (якутском селе, одном из «Полюсов холода», что на северо-востоке России)?	холода	1
157	холода	Холода не было.	Холода	1
158	холода	В аспекте холода и пустоты, а не в аспекте памяти о себе же.	холода	1
159	холода	На больших перекочевках Мэбэт прилаживал к женским нартам жилище, как это делают селькупы, – деревянный короб, обтянутый ровдугой и утепленный шкурами изнутри, – и не велел Хадне выносить младенца из жилища без надобности, особенно в пору великого холода…	холода	1
160	холода	Бернард и четыре сестры пережили английскую бомбардировку, неделю сидели за толстыми бетонными стенами, трясясь от ужаса и холода, а когда стихло – пошли на ратушную площадь, смотреть, что осталось от города.	холода	1
161	холода	Я кивнул, И вышел прочь, и холода глотнул.	холода	1
162	холода	Кого-то колотит от ночного холода.	холода	1
163	холода	Как будто я был троглодитом в эпоху мирового холода и считал, что все знаю про тепло, поскольку умею разводить в своей ледяной пещере костер и даже ухитряюсь иногда согреться возле него так, что мерзнут только зад и спина, – и вдруг меня перенесли на тропический пляж, где уже не надо гнаться за солнцем, а хочется спрятаться от него в воде или в тени, ибо понимаешь, что подлинное состояние мира и есть это бесконечное всепроникающее жаркое блаженство, запасы которого в небе бесконечны, и волноваться больше не о чем, а все прежнее – просто дурной сон...	холода	1
164	холода	Из-под его пера тогда вышли труды «О вольном движении воздуха в рудниках примеченном», «Физические размышления о причинах теплоты и холода», «О действиях химических растворителей» и др., получившие признание научного мира.	холода	1
165	холода	Наши солдаты умирали от голода, холода и болезней, и Богородицкое поле стало последним приютом погибших мучеников в этой чудовищной мясорубке ХХ века.	холода	1
166	холода	Отсутствие с соседом общих интересов, наоборот, вызывало у испытуемых ощущение холода.	холода	1
167	холода	Но есть еще одна проблема – мостики холода.	холода	1
168	холода	Входите, дети, входите, не напускайте холода, – радушно сказала Анна Карповна.	холода	1
169	холода	В поверхностной дурной дрёме, нахохлившись по-птичьи, давно не понимают оборванцы ночи и дня, тепла и холода, зла и добра.	холода	1
170	холода	Это означает, что первые чаще жаждут в машине холода, в то время как вторые — наоборот.	холода	1
171	холода	И, наверное, полчаса прошло, и весь час, а Кропин все сидел, не чувствуя холода, сырости, не находя сил подняться и тоже идти через дорогу.	холода	1
172	холода	Смена месячного хода тепла и холода.	холода	1
173	холода	Резкий слом погоды, контрасты тепла и холода, перепады атмосферного давления вызывают перепады кровяного давления, носовые кровотечения, бытовой и производственный травматизм, аварийность транспорта и инженерных коммуникаций, стрессы.	холода	1
174	холода	Шафранов Владимир Васильевич – профессор кафедры детской хирургии РГМУ, доктор мед. наук, академик Российской Академии медико-технических наук, член. корр. международной Академии холода, лауреат гос. премии РФ.	холода	1
175	холода	Доброту казахов, которые не дали погибнуть от голода и холода, делились с приезжими последним куском хлеба, будем помнить всегда.	холода	1
176	холода	Я не ощущала холода, голодала тридцать дней и не похудела ни на грамм.	холода	1
177	холода	Белоярский район уже давно неофициально считается уральским полюсом холода.	холода	1
178	холода	Итак, экспедиции к берегам Антарктики наглядно свидетельствуют о том, что мы слишком плохо знаем и самих морских обитателей, поселившихся близ «полюса холода», и их характерные повадки.	холода	1
179	холода	Прямо из темноты и холода, беглец, обнял – тут же согрелся.	холода	1
180	холода	Внешне она выглядела так же, как и раньше, но теперь от нее не исходило холода.	холода	1
181	холода	Это я так, от холода.	холода	1
182	холода	Разметавшиеся волосы спутницы укажут направление ветра, дыхание — влажность, пульс — давление, а губы отделят твое тепло от твоего холода.	холода	1
183	холода	Какая же война без холода и голода?	холода	1
184	холода	Я пришел в себя от ледяного холода, который, казалось, проник мне в самую глубину мозга.	холода	1
185	холода	Йылдыз по своему обыкновению спал, не ведая никаких тревог, Кира стонала от холода, ветер рвал палатку, а Алексей меланхолично, как четки, перебирал в уме какие-то отрезки времени, может быть, то были минуты.	холода	1
186	холода	Да, операции в нагибинском всемирно знаменитом «Эдельвейсе» стоят от восьми тысяч евро, но вряд ли это может оказаться для кого-то неодолимой преградой, если только человек не существует по модели выживания, общепринятой сто лет назад, – с натуральным хозяйством, с каждодневной борьбой против смерти, голода и холода.	холода	1
187	холода	Кроме сырости и холода, там были клопы и вши.	холода	1
188	холода	Да потому, что от сильной жары, как и от сильного холода, одно и то же спасение – теплая одежда, защищающая тело от холода и от зноя в равной мере.	холода	1
189	холода	Она же, поминутно озираясь и дрожа от страха и холода, ставила на трехногую ржавую электроплитку ледяной чайник и, закутавшись в пальто, садилась ждать моего возвращения.	холода	1
190	холода	Завороженная своим рождением, опаленная бессонницей, она не чувствовала холода, обнимающей сырости тумана…	холода	1
191	холода	На обочине тлели вороха скрученных листьев, похожих на пустые ракушки, под ноги стелился белый и едкий чад, и под каблуками с треском погибали слюдяные от холода лужи.	холода	1
192	холода	Нет, честно говоря (опустим детальное описание холода, грязи, усталости, опустим описание моего вранья – девочке, вранья напарников – мне, опустим даже само упоминание отчаянья), всё это было совсем не смешно.	холода	1
193	холода	При этом резко возрастает и удельный вес материала, он начинает «проседать», появляются пустоты – читай: мостики холода.	холода	1
194	холода	Всего лишь избавь врага народа из гнилой интеллигенции в разбитых очочках от голода-холода, дай ему клочок бумаги и огрызок карандаша – через какое-то время, забившись в уголок лагерного барака, поэт непременно начнёт кропать стихи, а математик – рисовать формулы.	холода	1
195	холода	Иногда ветер начинает дуть с севера, и от внезапного холода на коже выступают мурашки.	холода	1
196	холода	Сегодня 1 градусов холода.	холода	1
